YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
220,61,1.0655737704918,1.12351906168396,1.1,1.03225806451613,0.0819672131147541,1.12351906168396,1,1
221,66,1.37878787878788,1.73440436696824,1.45454545454545,1.3030303030303,0.106060606060606,1.73440436696824,1,1
222,62,1.35483870967742,1.46093136914855,1.21621621621622,1.56,0.104218362282878,1.46093136914855,1,1
223,67,1.28358208955224,1.35742593022161,0.972972972972973,1.66666666666667,0.0987370838117107,1.35742593022161,1,1
224,69,1.47826086956522,1.45125397757142,1.2,1.76470588235294,0.11371237458194,1.45125397757142,1,1
225,71,1.2112676056338,1.49203114634042,0.972972972972973,1.47058823529412,0.0931744312026002,1.49203114634042,1,1
226,68,1.61764705882353,1.63934289497489,1.41935483870968,1.78378378378378,0.124434389140271,1.63934289497489,1,1
227,68,0.970588235294118,1.20905277140356,1.1219512195122,0.740740740740741,0.0746606334841629,1.20905277140356,1,1
228,70,1.14285714285714,1.52549079092897,0.871794871794872,1.48387096774194,0.0879120879120879,1.52549079092897,1,1
229,71,1.3943661971831,1.54438034952012,1.35135135135135,1.44117647058824,0.107258938244854,1.54438034952012,1,1
230,69,1.68115942028985,1.71063071979476,1.85,1.44827586206897,0.129319955406912,1.71063071979476,1,1
231,75,1.28,1.89280286947762,1.3,1.26666666666667,0.0984615384615385,1.89280286947762,1,1
232,69,0.971014492753623,1.39295511617181,1.03333333333333,0.923076923076923,0.0746934225195095,1.39295511617181,1,1
233,78,1.23076923076923,1.55357214624439,1.23333333333333,1.22916666666667,0.0946745562130178,1.55357214624439,1,1
234,79,1.31645569620253,1.58958391425175,1.65789473684211,1,0.10126582278481,1.58958391425175,1,1
235,76,1.23684210526316,1.70386557413924,1.21875,1.25,0.0951417004048583,1.70386557413924,1,1
236,81,1.30864197530864,1.39321548323152,1.25641025641026,1.35714285714286,0.100664767331434,1.39321548323152,1,1
237,77,1.28571428571429,1.59651876921354,1.58823529411765,1.04651162790698,0.0989010989010989,1.59651876921354,1,1
238,78,1.16666666666667,1.24229225357403,1.09090909090909,1.22222222222222,0.0897435897435897,1.24229225357403,1,1
239,71,1.35211267605634,1.57750790398107,1.45945945945946,1.23529411764706,0.104008667388949,1.57750790398107,1,1
240,74,1.33783783783784,1.73818537897986,1.33333333333333,1.34285714285714,0.102910602910603,1.73818537897986,1,1
241,75,1.56,1.67848065145157,1.43478260869565,1.75862068965517,0.12,1.67848065145157,1,1
242,86,1.23255813953488,1.71275092522939,1.12121212121212,1.30188679245283,0.0948121645796065,1.71275092522939,1,1
243,83,1.36144578313253,1.49452915542485,1.25,1.51428571428571,0.104726598702502,1.49452915542485,1,1
244,91,1.69230769230769,1.56128371464217,1.8695652173913,1.51111111111111,0.130177514792899,1.56128371464217,1,1
245,87,1.40229885057471,1.74182322358153,1.36363636363636,1.44186046511628,0.107869142351901,1.74182322358153,1,1
246,95,1.26315789473684,1.53130820386673,1.20833333333333,1.31914893617021,0.097165991902834,1.53130820386673,1,1
247,101,1.18811881188119,1.57932182462682,0.98,1.3921568627451,0.0913937547600914,1.57932182462682,1,1
248,110,0.736363636363636,1.09776480767853,0.783333333333333,0.68,0.0566433566433566,1.09776480767853,1,1
249,114,0,0,0,0,0,0,1,1
250,116,0,0,0,0,0,0,1,1
