year,popsize,propmig,He,Ho,meanRRS,nadults,k,allele,nSNP,nMicro,sex,maxage,broodsize,sexratio,maturity,years,r0,ratemort,plotit,V21
88,66,0.212121212121212,0.357724977043159,0.313636363636364,NA,60,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
89,65,0.215384615384615,0.365076923076923,0.312307692307692,NA,60,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
90,64,0.203125,0.3622314453125,0.3125,NA,59,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
91,67,0.253731343283582,0.372555134773892,0.313432835820896,NA,61,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
92,70,0.271428571428571,0.398367346938776,0.317142857142857,NA,61,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
93,71,0.28169014084507,0.39250148780004,0.326760563380282,NA,62,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
94,66,0.242424242424242,0.371464646464646,0.318181818181818,NA,61,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
95,68,0.235294117647059,0.352238321799308,0.295588235294118,NA,60,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
96,76,0.276315789473684,0.338287742382271,0.264473684210526,NA,67,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
97,80,0.25,0.33915625,0.27,NA,69,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
98,83,0.253012048192771,0.339149368558572,0.274698795180723,NA,76,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
99,82,0.207317073170732,0.316448542534206,0.253658536585366,NA,73,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
100,87,0.241379310344828,0.322235434007134,0.250574712643678,NA,80,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,2
1,952,0.00210084033613445,0.445106939834757,0.349579831932773,NA,595,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
2,911,0.00548847420417124,0.446057215084327,0.351152579582876,NA,902,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
3,874,0.0045766590389016,0.447513274405794,0.354118993135011,NA,862,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
4,842,0.00712589073634204,0.450057830863062,0.357007125890736,NA,827,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
5,818,0.0110024449877751,0.452319525230002,0.359046454767726,NA,798,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
6,795,0.0163522012578616,0.455076381472252,0.364654088050314,NA,777,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
7,775,0.0193548387096774,0.455658772112383,0.365290322580645,NA,756,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
8,657,0.0273972602739726,0.460906083414997,0.378234398782344,NA,632,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
9,416,0.0360576923076923,0.468386533838757,0.400961538461538,NA,391,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
10,159,0.0817610062893082,0.464663185791701,0.49748427672956,NA,145,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
11,164,0.0792682926829268,0.457318932183224,0.475,NA,150,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
12,165,0.0666666666666667,0.452769513314968,0.483030303030303,NA,151,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
13,172,0.0872093023255814,0.451908126014062,0.472674418604651,NA,158,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
14,169,0.0946745562130177,0.452921816463009,0.485207100591716,NA,156,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
15,164,0.103658536585366,0.441528480071386,0.462804878048781,NA,151,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
16,153,0.0849673202614379,0.435738391217053,0.461437908496732,NA,141,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
17,144,0.104166666666667,0.4201171875,0.435416666666667,NA,130,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
18,133,0.135338345864662,0.420012437107807,0.409022556390977,NA,121,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
19,130,0.138461538461538,0.412683431952663,0.402307692307692,NA,119,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
20,125,0.12,0.4200128,0.4288,NA,113,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
21,121,0.107438016528926,0.404702547640189,0.414049586776859,NA,109,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
22,120,0.133333333333333,0.407402777777778,0.408333333333333,NA,109,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
23,119,0.168067226890756,0.399392698255773,0.369747899159664,NA,111,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
24,117,0.162393162393162,0.392990722477902,0.351282051282051,NA,106,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
25,110,0.145454545454545,0.370706611570248,0.35,NA,102,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
26,107,0.168224299065421,0.374748886365621,0.338317757009346,NA,98,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
27,98,0.122448979591837,0.359824031653478,0.337755102040816,NA,89,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
28,96,0.145833333333333,0.363009982638889,0.322916666666667,NA,89,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
29,96,0.177083333333333,0.356976996527778,0.304166666666667,NA,86,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
30,95,0.189473684210526,0.361501385041551,0.306315789473684,NA,85,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
31,91,0.186813186813187,0.367214104576742,0.314285714285714,NA,83,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
32,90,0.188888888888889,0.37633950617284,0.323333333333333,NA,83,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
33,84,0.178571428571429,0.361982709750567,0.301190476190476,NA,77,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
34,87,0.206896551724138,0.372856387898005,0.306896551724138,NA,79,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
35,80,0.175,0.3553046875,0.31625,NA,75,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
36,77,0.168831168831169,0.354300893911283,0.331168831168831,NA,70,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
37,78,0.179487179487179,0.364192965154504,0.33974358974359,NA,71,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
38,74,0.148648648648649,0.350830898466034,0.341891891891892,NA,67,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
39,70,0.157142857142857,0.334816326530612,0.314285714285714,NA,62,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
40,71,0.183098591549296,0.330718111485816,0.291549295774648,NA,64,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
41,75,0.24,0.345573333333333,0.297333333333333,NA,69,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
42,71,0.197183098591549,0.33909938504265,0.312676056338028,NA,65,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
43,71,0.225352112676056,0.348085697282285,0.301408450704225,NA,64,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
44,73,0.246575342465753,0.345271157815725,0.286301369863014,NA,67,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
45,78,0.269230769230769,0.350961538461538,0.283333333333333,NA,70,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
46,77,0.246753246753247,0.339930848372407,0.271428571428571,NA,69,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
47,78,0.243589743589744,0.340820184089415,0.273076923076923,NA,70,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
48,78,0.217948717948718,0.337212360289283,0.271794871794872,NA,70,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
49,78,0.205128205128205,0.328205128205128,0.269230769230769,NA,71,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
50,78,0.192307692307692,0.312886259040105,0.266666666666667,NA,70,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
51,78,0.179487179487179,0.295759368836292,0.243589743589744,NA,71,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
52,74,0.135135135135135,0.289435719503287,0.236486486486487,NA,67,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
53,77,0.142857142857143,0.291389779052117,0.235064935064935,NA,70,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
54,78,0.166666666666667,0.28500164365549,0.226923076923077,NA,71,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
55,75,0.146666666666667,0.255457777777778,0.201333333333333,NA,68,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
56,71,0.140845070422535,0.272862527276334,0.208450704225352,NA,66,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
57,71,0.140845070422535,0.249533822654235,0.2,NA,62,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
58,72,0.166666666666667,0.257802854938272,0.198611111111111,NA,66,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
59,72,0.180555555555556,0.284972993827161,0.202777777777778,NA,66,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
60,68,0.147058823529412,0.271453287197232,0.2,NA,62,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
61,72,0.194444444444444,0.30799575617284,0.226388888888889,NA,66,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
62,72,0.222222222222222,0.332947530864198,0.244444444444444,NA,66,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
63,72,0.25,0.357146990740741,0.268055555555556,NA,66,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
64,68,0.235294117647059,0.355860726643599,0.291176470588235,NA,63,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
65,69,0.231884057971014,0.332031085906322,0.249275362318841,NA,62,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
66,65,0.215384615384615,0.346449704142012,0.266153846153846,NA,59,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
67,63,0.206349206349206,0.33742756361804,0.255555555555556,NA,58,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
68,65,0.246153846153846,0.363704142011834,0.275384615384615,NA,60,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
69,67,0.26865671641791,0.386500334150145,0.295522388059701,NA,61,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
70,65,0.261538461538462,0.375940828402367,0.275384615384615,NA,60,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
71,63,0.238095238095238,0.374464600655077,0.29047619047619,NA,58,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
72,59,0.203389830508475,0.371330077563918,0.288135593220339,NA,55,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
73,58,0.172413793103448,0.339239001189061,0.26551724137931,NA,52,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
74,58,0.189655172413793,0.35057966706302,0.277586206896552,NA,52,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
75,58,0.189655172413793,0.337960760998811,0.282758620689655,NA,52,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
76,61,0.213114754098361,0.367051867777479,0.304918032786885,NA,55,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
77,63,0.238095238095238,0.379264298311917,0.292063492063492,NA,58,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
78,59,0.203389830508475,0.362166044240161,0.277966101694915,NA,54,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
79,60,0.233333333333333,0.388652777777778,0.308333333333333,NA,56,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
80,62,0.241935483870968,0.381646722164412,0.288709677419355,NA,56,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
81,66,0.257575757575758,0.37705463728191,0.274242424242424,NA,60,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
82,65,0.246153846153846,0.366863905325444,0.264615384615385,NA,59,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
83,60,0.2,0.367944444444444,0.283333333333333,NA,56,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
84,58,0.206896551724138,0.366171224732461,0.258620689655172,NA,54,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
85,54,0.185185185185185,0.366666666666667,0.27037037037037,NA,50,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
86,57,0.210526315789474,0.361834410587873,0.273684210526316,NA,50,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
87,57,0.228070175438596,0.355863342566944,0.259649122807018,NA,53,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
88,62,0.258064516129032,0.364685223725286,0.269354838709677,NA,56,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
89,56,0.196428571428571,0.342044005102041,0.248214285714286,NA,50,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
90,52,0.173076923076923,0.325739644970414,0.230769230769231,NA,48,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
91,51,0.196078431372549,0.353979238754325,0.254901960784314,NA,47,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
92,53,0.226415094339623,0.372659309362763,0.237735849056604,NA,49,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
93,54,0.240740740740741,0.384482167352538,0.253703703703704,NA,48,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
94,53,0.226415094339623,0.365254538981844,0.241509433962264,NA,48,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
95,52,0.211538461538462,0.370525147928994,0.246153846153846,NA,46,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
96,54,0.203703703703704,0.366855281207133,0.261111111111111,NA,48,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
97,53,0.226415094339623,0.360537557849769,0.254716981132075,NA,49,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
98,52,0.211538461538462,0.380787721893491,0.286538461538462,NA,47,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
99,51,0.215686274509804,0.397539407920031,0.325490196078431,NA,48,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
100,54,0.240740740740741,0.405332647462277,0.335185185185185,NA,48,1000,0,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
1,955,0.00523560209424084,0.387458403004304,0.438219895287958,NA,597,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
2,913,0.00657174151150055,0.388176923566016,0.435815991237678,NA,903,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
3,878,0.00911161731207289,0.392432000145288,0.432004555808656,NA,864,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
4,851,0.0141010575793184,0.396296055929224,0.425851938895417,NA,832,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
5,821,0.0146163215590743,0.401581654528434,0.423873325213155,NA,805,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
6,799,0.0200250312891114,0.403080900562499,0.421401752190238,NA,778,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
7,779,0.0192554557124519,0.412430191763576,0.422464698331194,NA,758,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
8,673,0.0237741456166419,0.424503398987479,0.421991084695394,NA,651,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
9,433,0.046189376443418,0.451932646715274,0.426327944572748,NA,408,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
10,169,0.130177514792899,0.477444767340079,0.408284023668639,NA,154,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
11,175,0.114285714285714,0.475309387755102,0.421142857142857,NA,160,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
12,177,0.107344632768362,0.479362571419452,0.429943502824859,NA,163,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
13,177,0.101694915254237,0.474948131124517,0.454802259887006,NA,162,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
14,174,0.0862068965517241,0.469725194873827,0.466666666666667,NA,159,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
15,164,0.0731707317073171,0.472611168947055,0.478658536585366,NA,152,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
16,155,0.0774193548387097,0.474926118626431,0.485161290322581,NA,143,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
17,146,0.102739726027397,0.464221711390505,0.462328767123288,NA,135,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
18,131,0.106870229007634,0.458912650777927,0.421374045801527,NA,120,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
19,125,0.096,0.4570752,0.4208,NA,114,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
20,124,0.112903225806452,0.461000910509886,0.425,NA,111,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
21,122,0.139344262295082,0.448286750873421,0.421311475409836,NA,112,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
22,115,0.165217391304348,0.441432892249527,0.393913043478261,NA,109,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
23,104,0.144230769230769,0.456129807692308,0.392307692307692,NA,96,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
24,95,0.115789473684211,0.456387811634349,0.393684210526316,NA,87,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
25,91,0.120879120879121,0.444197560681077,0.382417582417582,NA,83,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
26,89,0.146067415730337,0.436333796237849,0.391011235955056,NA,83,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
27,84,0.154761904761905,0.425715702947846,0.386904761904762,NA,78,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
28,83,0.168674698795181,0.41427638263899,0.381927710843374,NA,74,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
29,74,0.148648648648649,0.382295471146822,0.368918918918919,NA,69,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
30,72,0.166666666666667,0.388647762345679,0.359722222222222,NA,66,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
31,70,0.157142857142857,0.384418367346939,0.361428571428571,NA,65,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
32,71,0.169014084507042,0.383743304899821,0.367605633802817,NA,63,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
33,71,0.169014084507042,0.405266812140448,0.387323943661972,NA,64,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
34,73,0.205479452054795,0.407872021017076,0.376712328767123,NA,66,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
35,74,0.22972972972973,0.404163623082542,0.354054054054054,NA,69,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
36,71,0.211267605633803,0.399543741321166,0.349295774647887,NA,66,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
37,67,0.194029850746269,0.401737580752952,0.337313432835821,NA,61,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
38,71,0.211267605633803,0.405266812140448,0.319718309859155,NA,63,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
39,67,0.134328358208955,0.385987970594787,0.328358208955224,NA,59,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
40,67,0.134328358208955,0.38132100690577,0.311940298507463,NA,62,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
41,64,0.140625,0.3732421875,0.3125,NA,59,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
42,62,0.145161290322581,0.346318938605619,0.282258064516129,NA,56,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
43,59,0.135593220338983,0.332361390405056,0.259322033898305,NA,54,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
44,61,0.180327868852459,0.349193765116904,0.254098360655738,NA,57,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
45,63,0.206349206349206,0.365268329554044,0.265079365079365,NA,58,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
46,63,0.19047619047619,0.352809271856891,0.282539682539683,NA,56,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
47,62,0.193548387096774,0.348881373569199,0.303225806451613,NA,56,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
48,59,0.203389830508475,0.346006894570526,0.296610169491525,NA,54,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
49,58,0.172413793103448,0.383026159334126,0.317241379310345,NA,52,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
50,63,0.222222222222222,0.406664147140338,0.312698412698413,NA,57,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
51,65,0.230769230769231,0.413668639053254,0.324615384615385,NA,59,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
52,62,0.209677419354839,0.420161290322581,0.345161290322581,NA,58,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
53,65,0.215384615384615,0.421467455621302,0.347692307692308,NA,58,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
54,66,0.212121212121212,0.422704315886134,0.357575757575758,NA,59,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
55,68,0.25,0.422361591695502,0.347058823529412,NA,61,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
56,71,0.267605633802817,0.424647887323944,0.345070422535211,NA,64,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
57,69,0.217391304347826,0.43672547784079,0.378260869565217,NA,62,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
58,65,0.215384615384615,0.420532544378698,0.383076923076923,NA,62,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
59,62,0.225806451612903,0.410965140478668,0.382258064516129,NA,58,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
60,65,0.276923076923077,0.415443786982248,0.358461538461538,NA,60,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
61,68,0.25,0.403243944636678,0.347058823529412,NA,60,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
62,66,0.227272727272727,0.408436639118457,0.35,NA,60,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
63,65,0.2,0.39687573964497,0.350769230769231,NA,58,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
64,64,0.1875,0.406298828125,0.365625,NA,58,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
65,61,0.19672131147541,0.39764848159097,0.355737704918033,NA,57,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
66,59,0.203389830508475,0.37484918126975,0.347457627118644,NA,52,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
67,62,0.209677419354839,0.371826222684703,0.335483870967742,NA,56,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
68,67,0.223880597014925,0.373624415237247,0.334328358208955,NA,61,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
69,74,0.27027027027027,0.39104273192111,0.333783783783784,NA,67,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
70,68,0.235294117647059,0.405828287197232,0.369117647058824,NA,62,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
71,68,0.220588235294118,0.41219723183391,0.361764705882353,NA,61,1000,1,10,100,0,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
