YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
206,31,2.58064516129032,1.92828409989101,2.46153846153846,2.66666666666667,0.234604105571847,1.92828409989101,2,1
207,28,1.82142857142857,1.56474045720455,2.07142857142857,1.57142857142857,0.165584415584416,1.56474045720455,2,1
208,33,2.33333333333333,1.4505745987941,2.26315789473684,2.42857142857143,0.212121212121212,1.4505745987941,2,1
209,32,2.71875,1.81808788247078,2.57894736842105,2.92307692307692,0.247159090909091,1.81808788247078,2,1
210,36,2.5,1.69873902813654,3.27272727272727,2.16,0.227272727272727,1.69873902813654,2,1
211,42,2.07142857142857,1.58334097436875,2.16666666666667,2,0.188311688311688,1.58334097436875,2,1
212,45,2.06666666666667,1.58687800986144,2.06666666666667,2.06666666666667,0.187878787878788,1.58687800986144,2,1
213,44,1.59090909090909,1.18749652275,1.86666666666667,1.44827586206897,0.144628099173554,1.18749652275,2,1
214,43,1.95348837209302,1.37932848347947,2.3,1.65217391304348,0.177589852008457,1.37932848347947,2,1
215,38,2.55263157894737,1.89875305342605,3,2.26086956521739,0.232057416267943,1.89875305342605,2,1
216,36,1.88888888888889,1.34754332615802,1.86363636363636,1.92857142857143,0.171717171717172,1.34754332615802,2,1
217,37,1.91891891891892,1.29911034469274,2.11764705882353,1.75,0.174447174447174,1.29911034469274,2,1
218,37,2.37837837837838,1.58729944229799,2.38888888888889,2.36842105263158,0.216216216216216,1.58729944229799,2,1
219,39,2.07692307692308,1.70733117967342,1.82608695652174,2.4375,0.188811188811189,1.70733117967342,2,1
220,48,2.20833333333333,1.28755637485887,2.26923076923077,2.13636363636364,0.200757575757576,1.28755637485887,2,1
221,49,2.26530612244898,1.82317843115717,2.14285714285714,2.42857142857143,0.205936920222635,1.82317843115717,2,1
222,51,2.23529411764706,1.33548845437342,2.31818181818182,2.17241379310345,0.203208556149733,1.33548845437342,2,1
223,48,1.89583333333333,1.60105793924601,1.88461538461538,1.90909090909091,0.172348484848485,1.60105793924601,2,1
224,47,2.27659574468085,1.57013053541493,1.8695652173913,2.66666666666667,0.206963249516441,1.57013053541493,2,1
225,44,1.59090909090909,1.10639119660066,1.53571428571429,1.6875,0.144628099173554,1.10639119660066,2,1
226,42,2.14285714285714,1.44106039160918,2,2.4,0.194805194805195,1.44106039160918,2,1
227,45,2.28888888888889,1.50185071014251,2.45454545454545,2.1304347826087,0.208080808080808,1.50185071014251,2,1
228,45,1.88888888888889,1.56991925418044,2.0952380952381,1.70833333333333,0.171717171717172,1.56991925418044,2,1
229,51,2.27450980392157,1.68616050686225,2.11538461538462,2.44,0.206773618538324,1.68616050686225,2,1
230,55,2.36363636363636,1.59122171050628,2.23076923076923,2.48275862068966,0.214876033057851,1.59122171050628,2,1
231,54,2.31481481481481,1.72467195758666,1.78571428571429,2.88461538461538,0.21043771043771,1.72467195758666,2,1
232,55,1.89090909090909,1.4741315996423,1.9,1.88,0.171900826446281,1.4741315996423,2,1
233,54,2.2962962962963,1.40926355221749,2.54166666666667,2.1,0.208754208754209,1.40926355221749,2,1
234,50,1.82,1.45251365513972,1.86363636363636,1.78571428571429,0.165454545454545,1.45251365513972,2,1
235,50,2.14,1.98987231669137,2.2,2.08,0.194545454545455,1.98987231669137,2,1
236,50,2.1,1.40334876459918,2.29166666666667,1.92307692307692,0.190909090909091,1.40334876459918,2,1
237,49,2.06122448979592,1.68829503821294,2.37037037037037,1.68181818181818,0.187384044526902,1.68829503821294,2,1
238,58,1.94827586206897,1.67983305136545,1.94285714285714,1.95652173913043,0.177115987460815,1.67983305136545,2,1
239,58,1.8448275862069,1.30856455623028,2.04347826086957,1.71428571428571,0.167711598746081,1.30856455623028,2,1
240,62,1.70967741935484,1.41869365879831,2,1.4375,0.155425219941349,1.41869365879831,2,1
