YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset,col,mig
70,40,2.175,1.278771446,2.227272727,2.111111111,0.197727273,1.278771446,5,c,purple,1
71,45,1.955555556,1.536755075,2.363636364,1.565217391,0.177777778,1.536755075,5,c,purple,1
72,50,1.9,1.373956004,2.107142857,1.636363636,0.172727273,1.373956004,5,c,purple,1
73,59,1.847457627,1.399674338,1.607142857,2.064516129,0.167950693,1.399674338,5,c,purple,1
74,67,1.791044776,1.0665338,1.794871795,1.785714286,0.162822252,1.0665338,5,c,purple,1
75,71,2.056338028,1.680878375,2.170731707,1.9,0.186939821,1.680878375,5,c,purple,1
76,64,2.125,1.63784605,1.8,2.333333333,0.193181818,1.63784605,5,c,purple,1
77,56,2.375,1.690212466,2.153846154,2.566666667,0.215909091,1.690212466,5,c,purple,1
78,40,2.125,1.505332402,2,2.3125,0.193181818,1.505332402,5,c,purple,1
79,38,1.789473684,1.473328549,1.736842105,1.842105263,0.162679426,1.473328549,5,c,purple,1
80,43,2.488372093,1.95633395,2.833333333,2.24,0.226215645,1.95633395,5,c,purple,1
81,52,1.769230769,1.40887084,1.318181818,2.1,0.160839161,1.40887084,5,c,purple,1
82,55,1.909090909,1.566698904,2.321428571,1.481481481,0.173553719,1.566698904,5,c,purple,1
83,64,1.875,1.50659924,2.133333333,1.647058824,0.170454545,1.50659924,5,c,purple,1
84,69,2.014492754,1.439901484,2.102564103,1.9,0.183135705,1.439901484,5,c,purple,1
85,64,1.796875,1.335470757,2.083333333,1.625,0.163352273,1.335470757,5,c,purple,1
86,58,2.172413793,1.623705217,2.148148148,2.193548387,0.197492163,1.623705217,5,c,purple,1
87,47,2.319148936,1.733385516,1.764705882,2.633333333,0.210831721,1.733385516,5,c,purple,1
88,39,2.230769231,1.52973232,2.722222222,1.80952381,0.202797203,1.52973232,5,c,purple,1
89,43,1.720930233,1.452839279,2.058823529,1.5,0.156448203,1.452839279,5,c,purple,1
90,52,1.788461538,1.257706261,1.966666667,1.545454545,0.162587413,1.257706261,5,c,purple,1
91,53,2.056603774,1.392494916,2.142857143,1.888888889,0.186963979,1.392494916,5,c,purple,1
92,60,1.633333333,1.594127642,1.62962963,1.636363636,0.148484848,1.594127642,5,c,purple,1
93,67,1.895522388,1.548550919,1.833333333,1.967741935,0.172320217,1.548550919,5,c,purple,1
94,64,1.75,1.511857892,1.6,1.882352941,0.159090909,1.511857892,5,c,purple,1
95,60,1.716666667,1.328841303,2,1.32,0.156060606,1.328841303,5,c,purple,1
96,52,1.75,1.412479394,2.157894737,1.515151515,0.159090909,1.412479394,5,c,purple,1
97,42,1.928571429,1.438034857,1.526315789,2.260869565,0.175324675,1.438034857,5,c,purple,1
98,39,2.128205128,1.575795324,2,2.277777778,0.193473193,1.575795324,5,c,purple,1
99,49,2.224489796,1.78261636,2.56,1.875,0.202226345,1.78261636,5,c,purple,1
100,47,1.914893617,1.364611543,1.764705882,2,0.174081238,1.364611543,5,c,purple,1
101,54,1.722222222,1.279986242,1.592592593,1.851851852,0.156565657,1.279986242,5,c,purple,1
102,59,1.474576271,1.264310255,1.791666667,1.257142857,0.134052388,1.264310255,5,c,purple,1
103,61,1.704918033,1.215788664,2,1.419354839,0.154992548,1.215788664,5,c,purple,1
104,53,2.150943396,1.446430971,2.2,2.107142857,0.195540309,1.446430971,5,c,purple,1
105,46,2.086956522,1.457945083,2.391304348,1.782608696,0.18972332,1.457945083,5,c,purple,1
106,37,1.972972973,1.301419876,1.588235294,2.3,0.179361179,1.301419876,5,c,purple,1
107,33,2.272727273,1.097517861,2.352941176,2.1875,0.20661157,1.097517861,5,c,purple,1
108,37,1.783783784,1.781621221,2.1875,1.476190476,0.162162162,1.781621221,5,c,purple,1
109,43,1.860465116,1.520986449,2,1.75,0.169133192,1.520986449,5,c,purple,1
110,43,1.837209302,1.378926991,2.105263158,1.625,0.167019027,1.378926991,5,c,purple,1
111,50,1.6,1.245399698,1.272727273,1.857142857,0.145454545,1.245399698,5,c,purple,1
112,54,1.833333333,1.463389707,1.961538462,1.714285714,0.166666667,1.463389707,5,c,purple,1
113,50,1.7,1.359021256,2.086956522,1.37037037,0.154545455,1.359021256,5,c,purple,1
114,42,1.952380952,1.607184797,1.782608696,2.157894737,0.177489177,1.607184797,5,c,purple,1
115,31,1.741935484,1.389670031,1.944444444,1.461538462,0.158357771,1.389670031,5,c,purple,1
116,25,1.68,1.375984496,1.5,1.8,0.152727273,1.375984496,5,c,purple,1
117,30,2.066666667,1.311312407,2.1875,1.928571429,0.187878788,1.311312407,5,c,purple,1
118,34,1.588235294,1.208997758,1.684210526,1.466666667,0.144385027,1.208997758,5,c,purple,1
119,38,1.736842105,1.178276582,1.842105263,1.631578947,0.157894737,1.178276582,5,c,purple,1
120,41,1.609756098,1.242538707,1.764705882,1.5,0.146341463,1.242538707,5,c,purple,1
121,44,1.681818182,1.506153692,1.2,2.083333333,0.152892562,1.506153692,5,c,purple,1
122,44,1.477272727,1.171138114,1.44,1.526315789,0.134297521,1.171138114,5,c,purple,1
123,37,2.243243243,1.552871988,2.105263158,2.388888889,0.203931204,1.552871988,5,c,purple,1
124,27,1.777777778,1.187542172,1.785714286,1.769230769,0.161616162,1.187542172,5,c,purple,1
125,17,1.941176471,1.248528546,1.555555556,2.375,0.176470588,1.248528546,5,c,purple,1
126,23,1.826086957,1.336623083,2.2,1.538461538,0.166007905,1.336623083,5,c,purple,1
127,23,1.695652174,1.184551415,1.923076923,1.4,0.154150198,1.184551415,5,c,purple,1
128,30,1.5,1.252583537,1.928571429,1.125,0.136363636,1.252583537,5,c,purple,1
129,33,1.727272727,1.644550229,1.65,1.846153846,0.157024793,1.644550229,5,c,purple,1
130,37,1.432432432,1.14359425,1.307692308,1.5,0.13022113,1.14359425,5,c,purple,1
131,37,1.216216216,1.031049496,1.25,1.19047619,0.110565111,1.031049496,5,c,purple,1
132,32,1.71875,1.396640555,2,1.4,0.15625,1.396640555,5,c,purple,1
133,20,1.6,1.535543792,1.454545455,1.777777778,0.145454545,1.535543792,5,c,purple,1
134,10,2.1,1.91195072,1.666666667,2.75,0.190909091,1.91195072,5,c,purple,1
135,15,1.733333333,0.883715102,1.636363636,2,0.157575758,0.883715102,5,c,purple,1
136,14,2.285714286,2.554891882,1.857142857,2.714285714,0.207792208,2.554891882,5,c,purple,1
137,21,1.238095238,1.179184545,1.214285714,1.285714286,0.112554113,1.179184545,5,c,purple,1
138,23,1.739130435,1.286905778,1.272727273,2.166666667,0.158102767,1.286905778,5,c,purple,1
139,27,1.259259259,1.508758853,1.1875,1.363636364,0.114478114,1.508758853,5,c,purple,1
140,29,1.103448276,1.31867974,1.133333333,1.071428571,0.10031348,1.31867974,5,c,purple,1
141,29,0.931034483,1.066738503,0.75,1.153846154,0.084639498,1.066738503,5,c,purple,1
142,14,0.428571429,0.513552591,0.4,0.5,0.038961039,0.513552591,5,c,purple,1
143,NA,NA,NA,NA,NA,NA,NA,5,c,purple,1
144,4,1,0.816496581,0.5,1.5,0.090909091,0.816496581,5,c,purple,1
145,NA,NA,NA,NA,NA,NA,NA,5,c,purple,1
146,9,1.666666667,1.414213562,2.5,1,0.151515152,1.414213562,5,c,purple,1
147,11,0.454545455,0.687551651,0.25,1,0.041322314,0.687551651,5,c,purple,1
148,10,1.1,0.994428926,2,0.714285714,0.1,0.994428926,5,c,purple,1
149,14,0.857142857,0.770328887,0.571428571,1.142857143,0.077922078,0.770328887,5,c,purple,1
150,17,0.588235294,1.175735064,0.571428571,0.6,0.053475936,1.175735064,5,c,purple,1
151,16,0.375,0.619139187,0.5,0.3,0.034090909,0.619139187,5,c,purple,1
152,15,0.6,0.736788398,0.714285714,0.5,0.054545455,0.736788398,5,c,purple,1
153,19,0.526315789,0.841191024,0.8,0.222222222,0.04784689,0.841191024,5,c,purple,1
154,19,0.157894737,0.501459857,0.375,0,0.014354067,0.501459857,5,c,purple,1
155,22,0.363636364,0.581087203,0.333333333,0.4,0.033057851,0.581087203,5,c,purple,1
156,10,0.4,0.699205899,0.285714286,0.666666667,0.036363636,0.699205899,5,c,purple,1
157,18,0.722222222,1.487420015,0.4,1.125,0.065656566,1.487420015,5,c,purple,1
158,17,0.647058824,1.05718828,0.6,0.714285714,0.058823529,1.05718828,5,c,purple,1
159,17,0.647058824,0.931475742,0.625,0.666666667,0.058823529,0.931475742,5,c,purple,1
160,22,0.681818182,1.170525468,0.538461538,0.888888889,0.061983471,1.170525468,5,c,purple,1
161,19,0.789473684,1.182227059,0.833333333,0.714285714,0.071770335,1.182227059,5,c,purple,1
162,19,0.684210526,0.749268649,0.555555556,0.8,0.062200957,0.749268649,5,c,purple,1
163,14,0.571428571,0.755928946,0.25,0.7,0.051948052,0.755928946,5,c,purple,1
164,17,0.352941176,0.606339063,0.166666667,0.454545455,0.032085561,0.606339063,5,c,purple,1
165,21,0.571428571,0.978336781,0.2,0.909090909,0.051948052,0.978336781,5,c,purple,1
166,18,0.277777778,0.57451315,0.333333333,0.166666667,0.025252525,0.57451315,5,c,purple,1
167,17,0.764705882,1.562426469,1.571428571,0.2,0.069518717,1.562426469,5,c,purple,1
168,20,1.1,1.997366687,0.875,1.25,0.1,1.997366687,5,c,purple,1
169,17,0.823529412,1.629236559,0.4,1,0.07486631,1.629236559,5,c,purple,1
170,19,1.210526316,1.512134157,1.833333333,0.923076923,0.110047847,1.512134157,5,c,purple,1
171,23,1.782608696,1.756973683,2.666666667,1.214285714,0.162055336,1.756973683,5,c,purple,1
172,24,1.416666667,1.88625847,1.083333333,1.75,0.128787879,1.88625847,5,c,purple,1
173,24,1.625,1.663221076,1.916666667,1.333333333,0.147727273,1.663221076,5,c,purple,1
174,25,1.64,1.604161255,1.428571429,1.909090909,0.149090909,1.604161255,5,c,purple,1
175,28,2.214285714,1.912089082,1.333333333,3.230769231,0.201298701,1.912089082,5,c,purple,1
176,22,1.772727273,1.109775532,1.933333333,1.428571429,0.161157025,1.109775532,5,c,purple,1
177,17,1.941176471,2.075770587,1.888888889,2,0.176470588,2.075770587,5,c,purple,1
178,19,2,1.452966315,1.7,2.333333333,0.181818182,1.452966315,5,c,purple,1
179,14,3.142857143,2.107026445,2.6,3.444444444,0.285714286,2.107026445,5,c,purple,1
180,18,2.611111111,1.460817212,2.666666667,2.555555556,0.237373737,1.460817212,5,c,purple,1
181,13,1.846153846,0.987096234,2,1.5,0.167832168,0.987096234,5,c,purple,1
182,21,2.428571429,1.748468718,2.2,2.636363636,0.220779221,1.748468718,5,c,purple,1
183,23,2,1.53741223,2.375,1.142857143,0.181818182,1.53741223,5,c,purple,1
184,28,2.178571429,1.492042384,1.631578947,3.333333333,0.198051948,1.492042384,5,c,purple,1
185,24,1.875,1.226961606,1.666666667,2.222222222,0.170454545,1.226961606,5,c,purple,1
186,24,2.333333333,1.307725096,2.1,2.5,0.212121212,1.307725096,5,c,purple,1
187,23,1.347826087,1.152416262,1.4,1.25,0.122529644,1.152416262,5,c,purple,1
188,21,2.476190476,1.364516311,2.333333333,2.666666667,0.225108225,1.364516311,5,c,purple,1
189,22,1.818181818,1.592732412,1,2.636363636,0.165289256,1.592732412,5,c,purple,1
190,20,2.45,1.571958216,2.636363636,2.222222222,0.222727273,1.571958216,5,c,purple,1
191,25,1.96,1.306394529,2.2,1.8,0.178181818,1.306394529,5,c,purple,1
192,28,2.25,1.1426091,2.111111111,2.315789474,0.204545455,1.1426091,5,c,purple,1
193,30,2.133333333,1.306042544,2.166666667,2.111111111,0.193939394,1.306042544,5,c,purple,1
194,28,2,1.721325932,2.125,1.833333333,0.181818182,1.721325932,5,c,purple,1
195,29,2.482758621,1.502870816,2.375,2.615384615,0.225705329,1.502870816,5,c,purple,1
196,28,1.642857143,1.339272487,1.647058824,1.636363636,0.149350649,1.339272487,5,c,purple,1
197,27,2.481481481,1.369176349,2.666666667,2.333333333,0.225589226,1.369176349,5,c,purple,1
198,27,2.481481481,1.649484077,2.285714286,2.692307692,0.225589226,1.649484077,5,c,purple,1
199,25,2.16,1.34412301,2.642857143,1.545454545,0.196363636,1.34412301,5,c,purple,1
200,30,2.033333333,1.496739752,2.066666667,2,0.184848485,1.496739752,5,c,purple,1
201,33,1.848484848,1.202113039,1.166666667,2.238095238,0.168044077,1.202113039,5,c,purple,1
202,32,2.4375,1.644884543,2.538461538,2.368421053,0.221590909,1.644884543,5,c,purple,1
203,36,2.305555556,1.635664032,2.444444444,2.166666667,0.20959596,1.635664032,5,c,purple,1
204,37,2.054054054,1.432673219,2.529411765,1.65,0.186732187,1.432673219,5,c,purple,1
205,35,2.371428571,1.516298013,2.777777778,1.941176471,0.215584416,1.516298013,5,c,purple,1
206,35,1.914285714,1.57874538,2.526315789,1.1875,0.174025974,1.57874538,5,c,purple,1
207,34,2.205882353,1.665685986,2.352941176,2.058823529,0.200534759,1.665685986,5,c,purple,1
208,32,1.84375,1.439295863,2,1.722222222,0.167613636,1.439295863,5,c,purple,1
209,33,2.060606061,1.390579779,2.076923077,2.05,0.187327824,1.390579779,5,c,purple,1
210,37,2.189189189,1.729448175,1.473684211,2.944444444,0.199017199,1.729448175,5,c,purple,1
211,38,2.236842105,1.618043706,2.5,2.083333333,0.203349282,1.618043706,5,c,purple,1
212,41,2.365853659,1.920365819,2.764705882,2.083333333,0.215077605,1.920365819,5,c,purple,1
213,42,2.261904762,1.397899536,2.4,2.136363636,0.205627706,1.397899536,5,c,purple,1
214,42,2.071428571,1.368510979,2.130434783,2,0.188311688,1.368510979,5,c,purple,1
215,41,1.829268293,1.32103064,2.15,1.523809524,0.166297118,1.32103064,5,c,purple,1
216,38,1.815789474,1.332651556,1.727272727,1.9375,0.16507177,1.332651556,5,c,purple,1
217,39,2.076923077,1.243607134,2,2.157894737,0.188811189,1.243607134,5,c,purple,1
218,37,2.054054054,2.067552847,1.652173913,2.714285714,0.186732187,2.067552847,5,c,purple,1
219,43,2.604651163,1.663895814,2.458333333,2.789473684,0.236786469,1.663895814,5,c,purple,1
220,44,1.931818182,1.605191103,1.619047619,2.217391304,0.175619835,1.605191103,5,c,purple,1
221,48,1.666666667,1.24342241,1.6,1.739130435,0.151515152,1.24342241,5,c,purple,1
222,47,2.191489362,1.279237169,2.285714286,2.052631579,0.199226306,1.279237169,5,c,purple,1
223,47,2.234042553,1.432734782,2.095238095,2.346153846,0.203094778,1.432734782,5,c,purple,1
224,47,2.191489362,1.650273994,2.235294118,2.166666667,0.199226306,1.650273994,5,c,purple,1
225,45,2.4,1.875681694,1.923076923,3.052631579,0.218181818,1.875681694,5,c,purple,1
226,46,2.130434783,1.484867306,2.95,1.5,0.193675889,1.484867306,5,c,purple,1
227,43,1.906976744,1.585859441,2.052631579,1.791666667,0.173361522,1.585859441,5,c,purple,1
228,48,2.125,1.231242237,2.115384615,2.136363636,0.193181818,1.231242237,5,c,purple,1
229,50,2.24,1.623299738,2.24,2.24,0.203636364,1.623299738,5,c,purple,1
230,52,2.269230769,1.597981381,2.692307692,1.846153846,0.206293706,1.597981381,5,c,purple,1
231,56,1.982142857,1.495339079,1.896551724,2.074074074,0.180194805,1.495339079,5,c,purple,1
232,51,2,1.496662955,2.047619048,1.966666667,0.181818182,1.496662955,5,c,purple,1
233,54,1.944444444,1.392929134,1.964285714,1.923076923,0.176767677,1.392929134,5,c,purple,1
234,53,1.830188679,1.577922795,1.931034483,1.708333333,0.166380789,1.577922795,5,c,purple,1
235,50,2.24,1.648252012,2.103448276,2.428571429,0.203636364,1.648252012,5,c,purple,1
236,50,2.1,1.528638183,1.851851852,2.391304348,0.190909091,1.528638183,5,c,purple,1
237,52,1.980769231,1.47515881,1.807692308,2.153846154,0.18006993,1.47515881,5,c,purple,1
238,56,1.785714286,1.260797521,1.535714286,2.035714286,0.162337662,1.260797521,5,c,purple,1
239,57,2.052631579,1.259549985,2.137931034,1.964285714,0.186602871,1.259549985,5,c,purple,1
240,60,1.783333333,1.403285088,1.5625,2.035714286,0.162121212,1.403285088,5,c,purple,1
241,56,2.053571429,1.494470327,2.148148148,1.965517241,0.186688312,1.494470327,5,c,purple,1
242,54,1.685185185,1.210396381,1.678571429,1.692307692,0.153198653,1.210396381,5,c,purple,1
243,53,1.41509434,1.133984844,1.3,1.565217391,0.12864494,1.133984844,5,c,purple,1
244,51,1.196078431,1.200326753,1.192307692,1.2,0.108734403,1.200326753,5,c,purple,1
245,49,1.081632653,1.133518392,0.935483871,1.333333333,0.098330241,1.133518392,5,c,purple,1
246,52,1.096153846,1.537244994,1.074074074,1.12,0.09965035,1.537244994,5,c,purple,1
247,57,0.578947368,0.705776382,0.454545455,0.75,0.052631579,0.705776382,5,c,purple,1
248,55,0.2,0.447213595,0.193548387,0.208333333,0.018181818,0.447213595,5,c,purple,1
249,58,0,0,0,0,0,0,5,c,purple,1
250,58,0,0,0,0,0,0,5,c,purple,1
-1,242,1.190082645,1.277406927,1.230769231,1.142857143,0.108189331,1.277406927,6,c,purple,1
0,465,0.913978495,1.065281997,0.841463415,0.99543379,0.083088954,1.065281997,6,c,purple,1
1,27,1.111111111,1.368135546,0.7,1.352941176,0.101010101,1.368135546,6,c,purple,1
2,30,1.833333333,2.335384977,1.529411765,2.230769231,0.166666667,2.335384977,6,c,purple,1
3,28,1.964285714,1.815206199,2.058823529,1.818181818,0.178571429,1.815206199,6,c,purple,1
4,35,1.971428571,1.464997777,1.95,2,0.179220779,1.464997777,6,c,purple,1
5,39,2.384615385,1.407038409,2.363636364,2.411764706,0.216783217,1.407038409,6,c,purple,1
6,33,2.212121212,1.653737732,1.777777778,2.733333333,0.201101928,1.653737732,6,c,purple,1
7,26,2.884615385,1.883123428,3.307692308,2.461538462,0.262237762,1.883123428,6,c,purple,1
8,48,2.083333333,1.470755101,2,2.222222222,0.189393939,1.470755101,6,c,purple,1
9,89,1.876404494,1.491035521,1.630434783,2.139534884,0.170582227,1.491035521,6,c,purple,1
10,114,1.649122807,1.30338196,1.412698413,1.941176471,0.149920255,1.30338196,6,c,purple,1
11,74,1.608108108,1.301396169,1.8,1.435897436,0.146191646,1.301396169,6,c,purple,1
12,37,2.162162162,1.624696784,2.083333333,2.2,0.196560197,1.624696784,6,c,purple,1
13,34,2.264705882,1.399325022,2,2.529411765,0.205882353,1.399325022,6,c,purple,1
14,41,2.658536585,1.652418774,2.125,3.411764706,0.241685144,1.652418774,6,c,purple,1
15,32,1.65625,1.15309891,1.863636364,1.2,0.150568182,1.15309891,6,c,purple,1
16,27,2.777777778,1.502135232,2.5,3.333333333,0.252525253,1.502135232,6,c,purple,1
17,42,2.047619048,1.342592704,1.866666667,2.5,0.186147186,1.342592704,6,c,purple,1
18,77,2.064935065,1.480910658,1.945945946,2.175,0.18772137,1.480910658,6,c,purple,1
19,97,1.680412371,1.195010388,1.549019608,1.826086957,0.152764761,1.195010388,6,c,purple,1
20,84,1.904761905,1.41096436,1.930232558,1.87804878,0.173160173,1.41096436,6,c,purple,1
21,54,2.074074074,1.398811515,2,2.129032258,0.188552189,1.398811515,6,c,purple,1
22,36,2.166666667,1.424279266,1.842105263,2.529411765,0.196969697,1.424279266,6,c,purple,1
23,41,1.780487805,1.172863912,2.05,1.523809524,0.161862528,1.172863912,6,c,purple,1
24,34,2.470588235,1.30813988,2.384615385,2.523809524,0.22459893,1.30813988,6,c,purple,1
25,28,2.214285714,1.685606669,2.631578947,1.333333333,0.201298701,1.685606669,6,c,purple,1
26,38,2.342105263,1.6969976,2.1875,2.454545455,0.21291866,1.6969976,6,c,purple,1
27,66,1.924242424,1.417588484,1.72,2.048780488,0.174931129,1.417588484,6,c,purple,1
28,86,1.965116279,1.323521812,2.051282051,1.893617021,0.178646934,1.323521812,6,c,purple,1
29,84,1.607142857,1.472788169,1.978723404,1.135135135,0.146103896,1.472788169,6,c,purple,1
30,66,1.909090909,1.526456658,1.806451613,2,0.173553719,1.526456658,6,c,purple,1
31,44,2.113636364,1.466143638,2.2,2,0.19214876,1.466143638,6,c,purple,1
32,43,1.976744186,1.53511861,2.421052632,1.625,0.179704017,1.53511861,6,c,purple,1
33,37,2.378378378,1.831079696,2,2.823529412,0.216216216,1.831079696,6,c,purple,1
34,31,2.161290323,1.439832726,2.411764706,1.857142857,0.196480938,1.439832726,6,c,purple,1
35,35,2.114285714,1.567527626,1.529411765,2.666666667,0.192207792,1.567527626,6,c,purple,1
36,60,2.2,1.259539868,2.214285714,2.1875,0.2,1.259539868,6,c,purple,1
37,79,1.683544304,1.256208212,1.613636364,1.771428571,0.153049482,1.256208212,6,c,purple,1
38,81,1.641975309,1.425733513,1.604651163,1.684210526,0.149270483,1.425733513,6,c,purple,1
39,72,2.277777778,1.512597078,2.411764706,2.157894737,0.207070707,1.512597078,6,c,purple,1
40,52,1.75,1.281466684,1.6875,1.85,0.159090909,1.281466684,6,c,purple,1
41,44,1.795454545,1.759750847,1.4,2,0.16322314,1.759750847,6,c,purple,1
42,37,1.891891892,1.369991561,1.708333333,2.230769231,0.171990172,1.369991561,6,c,purple,1
43,33,2.03030303,1.510067227,1.909090909,2.272727273,0.184573003,1.510067227,6,c,purple,1
44,36,1.944444444,1.413090725,1.714285714,2.266666667,0.176767677,1.413090725,6,c,purple,1
45,54,1.981481481,1.721021425,1.740740741,2.222222222,0.18013468,1.721021425,6,c,purple,1
46,73,2.205479452,1.563106808,1.894736842,2.542857143,0.200498132,1.563106808,6,c,purple,1
47,77,2,1.701392618,1.785714286,2.257142857,0.181818182,1.701392618,6,c,purple,1
48,74,1.945945946,1.5250591,1.902439024,2,0.176904177,1.5250591,6,c,purple,1
49,58,1.862068966,1.637802077,2.034482759,1.689655172,0.169278997,1.637802077,6,c,purple,1
50,49,2.142857143,1.471960144,2.185185185,2.090909091,0.194805195,1.471960144,6,c,purple,1
51,39,2.051282051,1.450022104,2.260869565,1.75,0.186480186,1.450022104,6,c,purple,1
52,35,2.114285714,1.18250553,2.153846154,2.090909091,0.192207792,1.18250553,6,c,purple,1
53,33,1.96969697,1.31064985,2.25,1.705882353,0.179063361,1.31064985,6,c,purple,1
54,53,1.981132075,1.434339382,2.315789474,1.794117647,0.180102916,1.434339382,6,c,purple,1
55,65,1.8,1.56324982,1.967741935,1.647058824,0.163636364,1.56324982,6,c,purple,1
56,72,2.097222222,1.61122578,2.083333333,2.111111111,0.190656566,1.61122578,6,c,purple,1
57,73,1.835616438,1.394569813,1.65625,1.975609756,0.166874222,1.394569813,6,c,purple,1
58,65,1.830769231,1.409446154,1.972222222,1.655172414,0.166433566,1.409446154,6,c,purple,1
59,52,1.769230769,1.181812908,2,1.52,0.160839161,1.181812908,6,c,purple,1
60,44,2.045454545,1.461992038,1.9,2.166666667,0.185950413,1.461992038,6,c,purple,1
61,36,2.111111111,1.526485745,1.9375,2.25,0.191919192,1.526485745,6,c,purple,1
62,32,2.28125,1.507708687,2.066666667,2.470588235,0.207386364,1.507708687,6,c,purple,1
63,49,2.306122449,1.431841495,2.363636364,2.1875,0.209647495,1.431841495,6,c,purple,1
64,62,2.080645161,1.67232426,2,2.138888889,0.18914956,1.67232426,6,c,purple,1
65,68,1.75,1.5,2.074074074,1.536585366,0.159090909,1.5,6,c,purple,1
66,71,1.85915493,1.427242843,1.96969697,1.763157895,0.169014085,1.427242843,6,c,purple,1
67,68,1.588235294,1.406119824,1.527777778,1.65625,0.144385027,1.406119824,6,c,purple,1
68,57,1.807017544,1.44467738,1.571428571,2.034482759,0.164274322,1.44467738,6,c,purple,1
69,49,2.081632653,1.511576642,2.392857143,1.666666667,0.189239332,1.511576642,6,c,purple,1
70,35,2.285714286,1.362770288,1.947368421,2.6875,0.207792208,1.362770288,6,c,purple,1
71,35,2,1.45521375,2.15,1.8,0.181818182,1.45521375,6,c,purple,1
72,46,2.282608696,1.470646773,1.954545455,2.583333333,0.207509881,1.470646773,6,c,purple,1
73,58,2.275862069,1.530887868,2.185185185,2.35483871,0.206896552,1.530887868,6,c,purple,1
74,63,1.952380952,1.249884787,2.055555556,1.814814815,0.177489177,1.249884787,6,c,purple,1
75,67,2,1.456438163,1.878787879,2.117647059,0.181818182,1.456438163,6,c,purple,1
76,71,1.887323944,1.358037405,1.789473684,2,0.171574904,1.358037405,6,c,purple,1
77,59,1.813559322,1.41998757,1.655172414,1.966666667,0.164869029,1.41998757,6,c,purple,1
78,53,1.943396226,1.736653439,1.806451613,2.136363636,0.176672384,1.736653439,6,c,purple,1
79,37,2.162162162,1.818325138,1.7,2.705882353,0.196560197,1.818325138,6,c,purple,1
80,39,2.153846154,1.46068588,2.111111111,2.19047619,0.195804196,1.46068588,6,c,purple,1
81,44,2.159090909,1.445814839,2.565217391,1.714285714,0.196280992,1.445814839,6,c,purple,1
82,57,1.947368421,1.156056299,2.041666667,1.878787879,0.177033493,1.156056299,6,c,purple,1
83,59,2.220338983,1.876054155,2.214285714,2.225806452,0.201848998,1.876054155,6,c,purple,1
84,65,1.969230769,1.610213794,2.222222222,1.789473684,0.179020979,1.610213794,6,c,purple,1
85,69,2.072463768,1.565424586,2.47826087,1.869565217,0.188405797,1.565424586,6,c,purple,1
86,61,1.803278689,1.400234172,2.176470588,1.333333333,0.163934426,1.400234172,6,c,purple,1
87,57,1.877192982,1.376721979,2.142857143,1.620689655,0.170653907,1.376721979,6,c,purple,1
88,39,2.102564103,1.535455903,2.117647059,2.090909091,0.191142191,1.535455903,6,c,purple,1
89,40,1.975,1.493361378,1.9,2.05,0.179545455,1.493361378,6,c,purple,1
90,45,2.022222222,1.514909072,1.791666667,2.285714286,0.183838384,1.514909072,6,c,purple,1
91,53,2,1.544219992,1.961538462,2.037037037,0.181818182,1.544219992,6,c,purple,1
92,55,2.090909091,1.251261989,2.088235294,2.095238095,0.190082645,1.251261989,6,c,purple,1
93,66,1.96969697,1.391951557,1.8,2.111111111,0.179063361,1.391951557,6,c,purple,1
94,67,1.940298507,1.380388582,2.216216216,1.6,0.176390773,1.380388582,6,c,purple,1
95,65,1.769230769,1.497594225,1.7,1.828571429,0.160839161,1.497594225,6,c,purple,1
96,55,1.727272727,1.311693074,1.347826087,2,0.157024793,1.311693074,6,c,purple,1
97,43,2,1.397276262,2.157894737,1.875,0.181818182,1.397276262,6,c,purple,1
98,41,1.756097561,1.157162214,1.814814815,1.642857143,0.159645233,1.157162214,6,c,purple,1
99,44,1.954545455,1.413465895,1.821428571,2.1875,0.17768595,1.413465895,6,c,purple,1
100,47,1.808510638,1.423991602,1.75,1.869565217,0.164410058,1.423991602,6,c,purple,1
101,48,2.0625,1.562952062,2.363636364,1.807692308,0.1875,1.562952062,6,c,purple,1
102,57,1.649122807,1.432919448,1.678571429,1.620689655,0.149920255,1.432919448,6,c,purple,1
103,55,1.654545455,1.363793481,1.192307692,2.068965517,0.150413223,1.363793481,6,c,purple,1
104,60,1.916666667,1.417704837,1.851851852,1.96969697,0.174242424,1.417704837,6,c,purple,1
105,53,2,1.344504484,2.36,1.678571429,0.181818182,1.344504484,6,c,purple,1
106,37,1.783783784,1.416865381,1.9375,1.666666667,0.162162162,1.416865381,6,c,purple,1
107,35,1.685714286,1.278128884,1.75,1.631578947,0.153246753,1.278128884,6,c,purple,1
108,38,1.578947368,1.32810735,1.636363636,1.5,0.14354067,1.32810735,6,c,purple,1
109,39,1.923076923,1.511092588,2.157894737,1.7,0.174825175,1.511092588,6,c,purple,1
110,44,1.386363636,1.434069005,1.375,1.392857143,0.126033058,1.434069005,6,c,purple,1
111,48,1.666666667,1.326222172,1.80952381,1.555555556,0.151515152,1.326222172,6,c,purple,1
112,47,1.638297872,1.37406936,1.76,1.5,0.14893617,1.37406936,6,c,purple,1
113,47,1.85106383,1.573955463,2.038461538,1.619047619,0.16827853,1.573955463,6,c,purple,1
