YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
219,62,1.5,1.55500250381961,1.77777777777778,1.11538461538462,0.136363636363636,1.55500250381961,1,1
220,63,1.88888888888889,1.74236686547547,1.75757575757576,2.03333333333333,0.171717171717172,1.74236686547547,1,1
221,72,1.34722222222222,1.51201499938739,1.2,1.45238095238095,0.122474747474747,1.51201499938739,1,1
222,65,1.61538461538462,1.60752437474043,1.65625,1.57575757575758,0.146853146853147,1.60752437474043,1,1
223,71,1.19718309859155,1.35877800467772,1.39393939393939,1.02631578947368,0.108834827144686,1.35877800467772,1,1
224,67,1.38805970149254,1.52708103296132,1.54838709677419,1.25,0.126187245590231,1.52708103296132,1,1
225,62,1.41935483870968,1.52087536373806,1.3125,1.53333333333333,0.129032258064516,1.52087536373806,1,1
226,72,1.13888888888889,1.42715668825555,1.21052631578947,1.05882352941176,0.103535353535354,1.42715668825555,1,1
227,70,1.45714285714286,1.64788590330476,1.46153846153846,1.45161290322581,0.132467532467532,1.64788590330476,1,1
228,66,1.39393939393939,1.37984155031029,1.5,1.30555555555556,0.126721763085399,1.37984155031029,1,1
229,76,1.27631578947368,1.66211659607483,1,1.47727272727273,0.116028708133971,1.66211659607483,1,1
230,81,1.40740740740741,1.58727579344122,1.72093023255814,1.05263157894737,0.127946127946128,1.58727579344122,1,1
231,69,1.10144927536232,1.47673056541481,1.24242424242424,0.972222222222222,0.100131752305665,1.47673056541481,1,1
232,72,1.27777777777778,1.5853397220876,1.5,1.1,0.116161616161616,1.5853397220876,1,1
233,80,1.5125,1.92908288041071,1.54285714285714,1.48888888888889,0.1375,1.92908288041071,1,1
234,79,1.37974683544304,1.44385343979188,1.33333333333333,1.425,0.125431530494822,1.44385343979188,1,1
235,81,1.34567901234568,1.34313526708184,1.47619047619048,1.20512820512821,0.122334455667789,1.34313526708184,1,1
236,78,1.06410256410256,1.27248344555602,1.01960784313725,1.14814814814815,0.0967365967365967,1.27248344555602,1,1
237,82,1.08536585365854,1.43330077062232,1.31818181818182,0.815789473684211,0.098669623059867,1.43330077062232,1,1
238,67,1.22388059701493,1.39067125194327,1.42424242424242,1.02941176470588,0.111261872455902,1.39067125194327,1,1
239,81,1.18518518518519,1.42400062421959,1.05128205128205,1.30952380952381,0.107744107744108,1.42400062421959,1,1
240,76,1.35526315789474,1.56378981851502,1.53333333333333,1.23913043478261,0.123205741626794,1.56378981851502,1,1
241,81,1.40740740740741,1.53115787704745,1.46341463414634,1.35,0.127946127946128,1.53115787704745,1,1
242,80,1.325,1.51594896544138,1.23404255319149,1.45454545454545,0.120454545454545,1.51594896544138,1,1
243,91,1.54945054945055,1.84549744130432,1.72340425531915,1.36363636363636,0.140859140859141,1.84549744130432,1,1
244,90,1.38888888888889,1.41972021649816,1.37209302325581,1.40425531914894,0.126262626262626,1.41972021649816,1,1
245,93,1.60215053763441,1.78848846154849,1.41860465116279,1.76,0.145650048875855,1.78848846154849,1,1
246,102,1.64705882352941,1.90698070841005,1.56603773584906,1.73469387755102,0.149732620320856,1.90698070841005,1,1
247,100,1.3,1.59227935217208,1.46808510638298,1.15094339622642,0.118181818181818,1.59227935217208,1,1
248,117,0.64957264957265,1.16201548535767,0.631578947368421,0.666666666666667,0.0590520590520591,1.16201548535767,1,1
249,117,0,0,0,0,0,0,1,1
250,112,0,0,0,0,0,0,1,1
